country_code,country_name,bank_code,swift_bic,bank_name,iban_length
GB,United Kingdom,PHOE,PHOEGB22XXX,PHOENIX LIMITED,22
GB,United Kingdom,PHSC,PHSCGB21XXX,PHOENIX SECURITIES LTD,22
GB,United Kingdom,PHSE,PHSEGB21XXX,PHILLIP SECURITIES (UK) LIMITED,22
GB,United Kingdom,PIBG,PIBGGB22XXX,PIB GROUP LIMITED,22
GB,United Kingdom,PIBP,PIBPGB21XXX,PERSIA INTERNATIONAL BANK PLC,22
GB,United Kingdom,PICR,PICRGB2LXXX,PENSION INSURANCE CORPORATION PLC,22
GB,United Kingdom,PICT,PICTGB2LXXX,PICTET ASSET MANAGEMENT LIMITED,22
GB,United Kingdom,PIEU,PIEUGB21XXX,PIMCO EUROPE LTD,22
GB,United Kingdom,PIIO,PIIOGB21XXX,PICTET GLOBAL MARKETS (UK) LIMITED,22
GB,United Kingdom,PILL,PILLGB21XXX,PILLING AND COMPANY,22
GB,United Kingdom,PIMS,PIMSGB21XXX,ENTRUST GLOBAL LTD.,22
GB,United Kingdom,PIOO,PIOOGB22XXX,PRIVATE BANQUE NOTENSTEIN,22
GB,United Kingdom,PIPR,PIPRGB21XXX,PIPER SANDLER LTD,22
GB,United Kingdom,PIPS,PIPSGB21XXX,PILKINGTON PENSION SERVICES LTD,22
GB,United Kingdom,PIPY,PIPYGB22XXX,PINGPONG PAYMENT UK LIMITED,22
GB,United Kingdom,PIRC,PIRCGB21XXX,PENSIONS CONSULTANTS LTD,22
GB,United Kingdom,PIRT,PIRTGB2LXXX,PIRELLI INTERNATIONAL LIMITED,22
GB,United Kingdom,PISE,PISEGB21XXX,PINEMONT SECURITIES LIMITED,22
GB,United Kingdom,PIXX,PIXXGB22XXX,PIXXLES LIMITED,22
GB,United Kingdom,PLCM,PLCMGB21XXX,PLATINUM CAPITAL MANAGEMENT LIMITED,22
GB,United Kingdom,PLHC,PLHCGB2LXXX,PEEL HUNT LLP,22
GB,United Kingdom,PLIG,PLIGGB21XXX,UK PORTFOLIO MANAGEMENT LIMITED,22
GB,United Kingdom,PLRC,PLRCGB2LXXX,POLAR CAPITAL LLP,22
GB,United Kingdom,PLSR,PLSRGB22XXX,A PLACE IN THE SUN CURRENCY LTD,22
GB,United Kingdom,PLTI,PLTIGB22XXX,PLATIO LIMITED,22
GB,United Kingdom,PLUK,PLUKGB21XXX,PLUS500UK LTD,22
GB,United Kingdom,PMAL,PMALGB21XXX,PALL MALL INVESTMENT MANAGEMENT,22
GB,United Kingdom,PMCE,PMCEGB22XXX,PREMIUM MULTI COMMODITIES CENTER LTD,22
GB,United Kingdom,PMLN,PMLNGB2LXXX,HARBOUR ENERGY PLC,22
GB,United Kingdom,PMPM,PMPMGB21XXX,PROVIDENT MUTUAL PLAN MANAGER LTD.,22
GB,United Kingdom,PMTL,PMTLGB2LXXX,PRIMETALS TECHNOLOGIES LIMITED,22
GB,United Kingdom,PMUR,PMURGB2LXXX,PANMURE GORDON (UK) LIMITED,22
GB,United Kingdom,PNBM,PNBMGB2LXXX,PHILIPPINE NATIONAL BANK (EUROPE) PLC,22
GB,United Kingdom,PNBP,PNBPGB2LXXX,"WELLS FARGO BANK, N.A., LONDON BRANCH",22
GB,United Kingdom,PNLL,PNLLGB21XXX,PANNING UK LLP,22
GB,United Kingdom,PNNO,PNNOGB21XXX,PRUDENTIAL NOMINEES LTD.,22
GB,United Kingdom,PNNP,PNNPGB22XXX,PANPAY UK LTD,22
GB,United Kingdom,PNPC,PNPCGB21XXX,PAN PACIFIC CAPITAL LIMITED,22
GB,United Kingdom,POAL,POALGB21XXX,BANK HAPOALIM B.M.,22
GB,United Kingdom,POCP,POCPGB21XXX,POLAR CAPITAL PARTNERS LIMITED,22
GB,United Kingdom,POCT,POCTGB21XXX,POSCO CAPITAL PARTNERS PLC,22
GB,United Kingdom,POIA,POIAGB21XXX,PROJECT IMAGINE LIMITED,22
GB,United Kingdom,POIM,POIMGB21XXX,POSTEL INVESTMENT MANAGEMENT,22
GB,United Kingdom,POPA,POPAGB21XXX,POTEN AND PARTNERS (UK) LTD,22
GB,United Kingdom,POTH,POTHGB22XXX,POLLEN TECHNOLOGIES LTD,22
GB,United Kingdom,POVP,POVPGB21XXX,POND VENTURE PARTNERS LTD,22
GB,United Kingdom,POYR,POYRGB21XXX,CAMBRIDGE AND COUNTIES BANK LIMITED,22
GB,United Kingdom,PPAS,PPASGB22XXX,A PLUS PAYMENT SOLUTIONS LIMITED,22
GB,United Kingdom,PPEP,PPEPGB21XXX,M AND G ALTERNATIVES MANAGEMENT LIMITED,22
GB,United Kingdom,PPPE,PPPEGB21XXX,PGIM LIMITED,22
GB,United Kingdom,PPRO,PPROGB21XXX,PPRO FINANCIAL LTD,22
GB,United Kingdom,PPVE,PPVEGB21XXX,SILVERFLEET CAPITAL LIMITED,22
GB,United Kingdom,PRAR,PRARGB21XXX,PRADERA LIMITED,22
GB,United Kingdom,PRCA,PRCAGB21XXX,PRO CAPITAL LIMITED,22
GB,United Kingdom,PRCG,PRCGGB21XXX,PRICOA CAPITAL GROUP LTD,22
GB,United Kingdom,PRCI,PRCIGB21XXX,PRIMARY CAPITAL LTD,22
GB,United Kingdom,PRCN,PRCNGB21XXX,PGIM FUND MANAGEMENT LIMITED,22
GB,United Kingdom,PRCT,PRCTGB21XXX,PRINCIPAL CAPITAL LTD,22
GB,United Kingdom,PRDN,PRDNGB21XXX,BELLECAPITAL UK LIMITED,22
GB,United Kingdom,PRDR,PRDRGB21XXX,MORNINGSTAR LIMITED,22
GB,United Kingdom,PREC,PRECGB21XXX,PRICEPRO ANALYSIS LIMITED,22
GB,United Kingdom,PRFA,PRFAGB21XXX,PROFILIC ASSET MANAGEMENT LTD.,22
GB,United Kingdom,PRFM,PRFMGB2SXXX,PREMIER FUND MANAGERS LIMITED,22
GB,United Kingdom,PRFV,PRFVGB21XXX,PREPAID FINANCIAL SERVICES LIMITED,22
GB,United Kingdom,PRFX,PRFXGB22XXX,PREMIER FOREX LIMITED,22
GB,United Kingdom,PRGN,PRGNGB21XXX,PARAGON BANK PLC,22
GB,United Kingdom,PRGV,PRGVGB22XXX,PRIVALGO LIMITED,22
GB,United Kingdom,PRIG,PRIGGB21XXX,PGIM LIMITED,22
GB,United Kingdom,PRIL,PRILGB21XXX,BELLECAPITAL UK LIMITED,22
GB,United Kingdom,PRIN,PRINGB21XXX,PRINCIPALITY BUILDING SOCIETY,22
GB,United Kingdom,PRIP,PRIPGB21XXX,PRIVATE INVESTOR CAPITAL LTD,22
GB,United Kingdom,PRMA,PRMAGB21XXX,AMUNDI (UK) LIMITED,22
GB,United Kingdom,PRNA,PRNAGB21XXX,PROSPECT INVESTMENT MANAGEMENT LTD,22
GB,United Kingdom,PRNF,PRNFGB22XXX,PREMFINA LIMITED,22
GB,United Kingdom,PRNN,PRNNGB21XXX,SANLAM PRIVATE INVESTMENTS (UK) LTD,22
GB,United Kingdom,PRNT,PRNTGB21XXX,INTEGRAL ASSET MANAGEMENT LTD,22
GB,United Kingdom,PRNY,PRNYGB22XXX,PRIVAT 3 MONEY LTD,22
GB,United Kingdom,PROG,PROGGB21XXX,PROGRESSIVE BUILDING SOCIETY,22
GB,United Kingdom,PROQ,PROQGB21XXX,PROLIQUIDITY LIMITED,22
GB,United Kingdom,PRPE,PRPEGB21XXX,PATRIZIA P.I.M. (REGULATED) LIMITED,22
GB,United Kingdom,PRPG,PRPGGB21XXX,FEDERATED INVESTORS (UK) LLP,22
GB,United Kingdom,PRPM,PRPMGB21XXX,PREMIER PORTFOLIO MANAGERS LTD,22
GB,United Kingdom,PRPO,PRPOGB21XXX,M AND G INVESTMENT MANAGEMENT LTD,22
GB,United Kingdom,PRPQ,PRPQGB21XXX,BERINGEA LIMITED,22
GB,United Kingdom,PRPS,PRPSGB21XXX,PROPERTY AND PORTFOLIO RESEARCH LTD,22
GB,United Kingdom,PRSD,PRSDGB21XXX,PROSDOCIMI LTD,22
GB,United Kingdom,PRSO,PRSOGB21XXX,IA PRITCHARD STOCKBORKERS LTD,22
GB,United Kingdom,PRTC,PRTCGB21XXX,PREPAY TECHNOLOGIES LIMITED,22
GB,United Kingdom,PRTF,PRTFGB22XXX,PRACTIKA FINANCE LTD,22
GB,United Kingdom,PRTU,PRTUGB21XXX,PRUDENTIAL DISTRIBUTION LIMITED,22
GB,United Kingdom,PRUM,PRUMGB21XXX,BELLECAPITAL UK LIMITED,22
GB,United Kingdom,PRUT,PRUTGB21XXX,PRUDENTIAL UNIT TRUSTS LTD,22
GB,United Kingdom,PRVM,PRVMGB21XXX,PROGRESSIVE VALUE MANAGEMENT LTD,22
GB,United Kingdom,PRXY,PRXYGB2LXXX,PROXYMITY LIMITED,22
GB,United Kingdom,PSIN,PSINGB21XXX,RIVER LIMITED,22
GB,United Kingdom,PSMI,PSMIGB21XXX,PAUL E. SCHWEDER MILLER AND CO.,22
GB,United Kingdom,PSPY,PSPYGB22XXX,PSI PAY LTD,22
GB,United Kingdom,PTEN,PTENGB22XXX,PAYMOB TECHNOLOGY LTD,22
GB,United Kingdom,PTON,PTONGB22XXX,PLATFORM ONE LIMITED,22
GB,United Kingdom,PUFM,PUFMGB21XXX,DE PUTRON FUND MANAGEMENT LIMITED,22
GB,United Kingdom,PUIM,PUIMGB21XXX,PUMA INVESTMENT MANAGEMENT LIMITED,22
GB,United Kingdom,PUIN,PUINGB21XXX,PUTNAM INVESTMENTS LIMITED,22
GB,United Kingdom,PUNB,PUNBGB22XXX,PUNJAB LIMITED,22
GB,United Kingdom,PUSE,PUSEGB21XXX,SHORE CAPITAL STOCKBROKERS LIMITED,22
GB,United Kingdom,PUSL,PUSLGB22XXX,PUSH LABS LIMITED,22
GB,United Kingdom,PUTG,PUTGGB21XXX,MITON TRUST MANAGERS LIMITED,22
GB,United Kingdom,PVIH,PVIHGB21XXX,OPTIMUS CAPITAL LLP,22
GB,United Kingdom,PVOA,PVOAGB21XXX,PVM OIL ASSOCIATES LTD,22
GB,United Kingdom,PVOF,PVOFGB21XXX,PVM OIL FUTURES LTD,22
GB,United Kingdom,PWIN,PWINGB22XXX,PAY WINK LIMITED,22
GB,United Kingdom,PXPA,PXPAGB22XXX,PAX2PAY LTD,22
GB,United Kingdom,PYAC,PYACGB21XXX,PYRENEES ACQUISITIONS LIMITED,22
GB,United Kingdom,PYAY,PYAYGB22XXX,PAAYSAY LTD,22
GB,United Kingdom,PYBL,PYBLGB22XXX,PAYABL. (UK) LIMITED,22
GB,United Kingdom,PYIN,PYINGB21XXX,PYRFORD INTERNATIONAL LIMITED,22
GB,United Kingdom,PYLR,PYLRGB22XXX,PAYLER LTD,22
GB,United Kingdom,PYPT,PYPTGB22XXX,PAYPAL UK LTD,22
GB,United Kingdom,PYRA,PYRAGB21XXX,PAYMENT RAILS LTD,22
GB,United Kingdom,PYRN,PYRNGB22XXX,PAYRON LIMITED,22
GB,United Kingdom,PYSE,PYSEGB22XXX,PAY SET LIMITED,22
GB,United Kingdom,PYTD,PYTDGB22XXX,2PAY LIMITED,22
GB,United Kingdom,PYYA,PYYAGB21XXX,PAYMASTER24 LTD,22
GB,United Kingdom,PYYL,PYYLGB2LXXX,PAYALLY LIMITED,22
GB,United Kingdom,PYYN,PYYNGB22XXX,MP PAYMENTS UK LIMITED,22
GB,United Kingdom,PYYP,PYYPGB21XXX,MY EU PAY LTD.,22
GB,United Kingdom,PYYS,PYYSGB21XXX,PAYMASTER (1836) LIMITED,22
GB,United Kingdom,PYYT,PYYTGB21XXX,PAYSTREE LTD,22
GB,United Kingdom,PYYV,PYYVGB22XXX,PAYVER LIMITED,22
GB,United Kingdom,PYYY,PYYYGB22XXX,KP PAY LIMITED,22
GB,United Kingdom,PZCL,PZCLGB22XXX,PZ CUSSONS (INTERNATIONAL) LIMITED,22
GB,United Kingdom,QAMN,QAMNGB2LXXX,QSM ASSET MANAGEMENT LIMITED,22
GB,United Kingdom,QCML,QCMLGB21XXX,QUANTMETRICS CAPITAL MANAGEMENT LLP,22
GB,United Kingdom,QCPL,QCPLGB21XXX,QUARTET CAPITAL PARTNERS LLP,22
GB,United Kingdom,QEIN,QEINGB21XXX,QES INVESTMENT LTD,22
GB,United Kingdom,QNBA,QNBAGB2LXXX,QATAR NATIONAL BANK (Q.P.S.C.),22
GB,United Kingdom,QUAI,QUAIGB21XXX,QUANTICS LTD,22
GB,United Kingdom,QUAR,QUARGB21XXX,QUARTZ CAPITAL PARTNERS,22
GB,United Kingdom,QUAV,QUAVGB21XXX,QUAI ADMINISTRATION SERVICES,22
GB,United Kingdom,QUCA,QUCAGB21XXX,SPARK VENTURE MANAGEMENT LIMITED,22
GB,United Kingdom,QUCK,QUCKGB22XXX,QUICKREMIT LIMITED,22
GB,United Kingdom,QUCL,QUCLGB22XXX,QUAERO CAPITAL LLP,22
GB,United Kingdom,QUCM,QUCMGB21XXX,QUALITY CAPITAL MANAGEMENT LTD,22
GB,United Kingdom,QUCP,QUCPGB21XXX,QUARTZ CAPITAL PARTNERS LIMITED,22
GB,United Kingdom,QUED,QUEDGB21XXX,CORONA GAS MANAGEMENT LIMITED,22
GB,United Kingdom,QUIE,QUIEGB21XXX,ARKONIS CAPITAL LIMITED,22
GB,United Kingdom,QUIG,QUIGGB21XXX,QUILTER AND CO LIMITED,22
GB,United Kingdom,QUIT,QUITGB21XXX,QUILTER AND CO LTD.,22
GB,United Kingdom,QUIV,QUIVGB22XXX,QUAI INVESTMENT SERVICES LIMITED,22
GB,United Kingdom,QUMU,QUMUGB21XXX,HOULIHAN LIMITED,22
GB,United Kingdom,QUVM,QUVMGB21XXX,SPARK IMPACT LIMITED,22
GB,United Kingdom,RABO,RABOGB2LXXX,COOPERATIEVE RABOBANK U.A.,22
GB,United Kingdom,RACA,RACAGB21XXX,RAB CAPITAL LIMITED,22
GB,United Kingdom,RAEL,RAELGB22XXX,REDHEDGE ASSET MANAGEMENT LLP,22
GB,United Kingdom,RAFC,RAFCGB22XXX,RAMSDENS FINANCIAL LIMITED,22
GB,United Kingdom,RAGL,RAGLGB21XXX,RWC ASSET MANAGEMENT LLP,22
GB,United Kingdom,RAIA,RAIAGB21XXX,RATHBONES INVESTMENT MANAGEMENT LTD,22
GB,United Kingdom,RAJA,RAJAGB21XXX,RAYMOND JAMES AND ASSOCIATES INC.,22
GB,United Kingdom,RALO,RALOGB21XXX,SANLAM INTERNATIONAL INVESTMENTS LTD,22
GB,United Kingdom,RAPH,RAPHGB41XXX,R RAPHAELS AND SONS PLC,22
GB,United Kingdom,RARR,RARRGB21XXX,RATHBONES INVESTMENT MANAGEMENT LTD,22
GB,United Kingdom,RASA,RASAGB21XXX,J C RATHBONE ASSOCIATES LTD,22
GB,United Kingdom,RATH,RATHGB21XXX,RATHBONES INVESTMENT MANAGEMENT LTD,22
GB,United Kingdom,RBCD,RBCDGB21XXX,RBC DOMINION SECURITIES INC.,22
GB,United Kingdom,RBOS,RBOSGB22XXX,NATWEST MARKETS N.V. LONDON BRANCH,22
GB,United Kingdom,RBSI,RBSIGB2LXXX,THE INTERNATIONAL LIMITED,22
GB,United Kingdom,RBTS,RBTSGB22XXX,RECKITT BENCKISER TREASURY SERVICES PLC,22
GB,United Kingdom,RCAE,RCAEGB22XXX,ROK CAPITAL ASSET MANAGEMENT LTD,22
GB,United Kingdom,RCIM,RCIMGB21XXX,ROYAL BANK OF CANADA MANAGEMENT (U.K.) LIMITED,22
GB,United Kingdom,RCIN,RCINGB21XXX,RCI BANQUE,22
GB,United Kingdom,RCIU,RCIUGB21XXX,ROYAL BANK OF CANADA MANAGEMENT (USA) LIMITED,22
GB,United Kingdom,RCMK,RCMKGB21XXX,RIA CAPITAL MARKETS LIMITED,22
GB,United Kingdom,RCOS,RCOSGB21XXX,RIDGE SOLUTIONS LIMITED,22
GB,United Kingdom,RCPP,RCPPGB21XXX,RUBY CAPITAL PARTNERS LLP,22
GB,United Kingdom,RDBN,RDBNGB21XXX,REDBURN (EUROPE) LIMITED,22
GB,United Kingdom,REAB,REABGB21XXX,REA BROTHERS LTD.,22
GB,United Kingdom,REAY,REAYGB22XXX,ALTERY LTD,22
GB,United Kingdom,RECA,RECAGB2LXXX,RENAISSANCE CAPITAL LIMITED,22
GB,United Kingdom,RECF,RECFGB21XXX,CBRE INDIRECT LIMITED,22
GB,United Kingdom,REDB,REDBGB33XXX,REDMAYNE-BENTLEY LLP,22
GB,United Kingdom,REDW,REDWGB21XXX,REDWOOD BANK LIMITED,22
GB,United Kingdom,REFI,REFIGB21XXX,REGION FINANCE AND SECURITY LIMITED,22
GB,United Kingdom,REFN,REFNGB21XXX,IGNIS FUND MANAGERS LIMITED,22
GB,United Kingdom,REFT,REFTGB2LXXX,REFINITIV LIMITED,22
GB,United Kingdom,REFX,REFXGB22XXX,REGENT FOREIGN EXCHANGE LIMITED,22
GB,United Kingdom,REHH,REHHGB22XXX,REMIT CHOICE LIMITED,22
GB,United Kingdom,RELA,RELAGB21XXX,RELIANCE BANK LIMITED,22
GB,United Kingdom,RELI,RELIGB21XXX,RELIGARE LIMITED,22
GB,United Kingdom,RELM,RELMGB22XXX,REMIUM LIMITED,22
GB,United Kingdom,REML,REMLGB22XXX,"REMITLY U.K., LTD",22
GB,United Kingdom,REMO,REMOGB22XXX,REMITTELL MONEY LTD,22
GB,United Kingdom,REMT,REMTGB22XXX,BP REMIT LIMITED,22
GB,United Kingdom,RENM,RENMGB22XXX,RECONOMY (UK) LIMITED,22
GB,United Kingdom,RENW,RENWGB22XXX,REVOLUT BANK UK LTD,22
GB,United Kingdom,REPM,REPMGB21XXX,RECORD PORTFOLIO MANAGEMENT LTD,22
GB,United Kingdom,RERE,REREGB21XXX,REGENTS PARK SECURITIES LTD,22
GB,United Kingdom,RESI,RESIGB21XXX,CL RESIDENTIAL LIMITED,22
GB,United Kingdom,RETC,RETCGB21XXX,ROYAL EXCHANGE TRUST COMPANY LIMITED,22
GB,United Kingdom,RETM,RETMGB21XXX,RECORD CURRENCY MANAGEMENT LIMITED,22
GB,United Kingdom,REUG,REUGGB21XXX,RECORD CURRENCY MANAGEMENT LIMITED,22
GB,United Kingdom,REUM,REUMGB21XXX,RELIANCE UNIT MANAGERS LTD,22
GB,United Kingdom,REVO,REVOGB21XXX,REVOLUT LTD,22
GB,United Kingdom,REVS,REVSGB21XXX,RESEARCH VISION LTD,22
GB,United Kingdom,RFAM,RFAMGB21XXX,BROOKS MACDONALD ASSET MANAGEMENT LIMITED,22
GB,United Kingdom,RFCF,RFCFGB21XXX,ROBERT FRASER CORPORATE FINANCE LTD,22
GB,United Kingdom,RFLC,RFLCGB2LXXX,JPMORGAN ASSET MANAGEMENT (UK) LTD,22
GB,United Kingdom,RFSC,RFSCGB22XXX,RADIANTLIFE FINANCIAL SERVICES LTD,22
GB,United Kingdom,RGBK,RGBKGB2LXXX,RECOGNISE BANK LIMITED,22
GB,United Kingdom,RGUS,RGUSGB22XXX,REGUS GROUP SERVICES LTD,22
GB,United Kingdom,RHCM,RHCMGB21XXX,RHO CAPITAL MANAGEMENT LLP,22
GB,United Kingdom,RHIM,RHIMGB21XXX,LEGACY RHIM LP,22
GB,United Kingdom,RIAM,RIAMGB21XXX,BMO MANAGERS LIMITED,22
GB,United Kingdom,RIBL,RIBLGB2LXXX,RIYAD BANK,22
GB,United Kingdom,RIIS,RIISGB21XXX,RUSSELL SERVICES LIMITED,22
GB,United Kingdom,RIMA,RIMAGB21XXX,RICHMOUNT MANAGEMENT LTD,22
GB,United Kingdom,RIMP,RIMPGB21XXX,RICKITT MITCHELL AND PARTNERS LTD,22
GB,United Kingdom,RINF,RINFGB21XXX,LIBERUM CAPITAL LIMITED,22
GB,United Kingdom,RIPE,RIPEGB21XXX,RIGHTCARD PAYMENT SERVICES LIMITED,22
GB,United Kingdom,RIUK,RIUKGB22XXX,RENTOKIL INITIAL 1927 PLC,22
GB,United Kingdom,RIVE,RIVEGB21XXX,1776 RIVERBANK LTD,22
GB,United Kingdom,RJFI,RJFIGB21XXX,RAYMOND JAMES FINANCIAL INTERNATION AL LTD,22
GB,United Kingdom,RJIS,RJISGB21XXX,RAYMOND JAMES INVESTMENT SERVICES LTD.,22
GB,United Kingdom,RLAM,RLAMGB21XXX,ROYAL LONDON ASSET MANAGEMENT LIMITED,22
GB,United Kingdom,RLMI,RLMIGB22XXX,THE ROYAL LONDON MUTUAL INSURANCE SOCIETY LIMITED,22
GB,United Kingdom,RLNO,RLNOGB21XXX,RLAM (NOMINEES) LTD,22
GB,United Kingdom,RLUT,RLUTGB21XXX,ROYAL LONDON UNIT TRUST MANAGERS LTD,22
GB,United Kingdom,RMCL,RMCLGB21XXX,R.A. MCLEAN AND CO. LIMITED,22
GB,United Kingdom,RMEE,RMEEGB22XXX,REMEETA LIMITED,22
GB,United Kingdom,RMIS,RMISGB21XXX,RMIS (RTW) LIMITED,22
GB,United Kingdom,RMIT,RMITGB22XXX,REMITTANCE360 LTD,22
GB,United Kingdom,RMRE,RMREGB21XXX,FIRSTRAND UK LIMITED,22
GB,United Kingdom,ROAH,ROAHGB22XXX,ROARK HOLDINGS LTD,22
GB,United Kingdom,ROCL,ROCLGB21XXX,ROSIEM CAPITAL LLP,22
GB,United Kingdom,ROCT,ROCTGB21XXX,JCI CAPITAL LIMITED,22
GB,United Kingdom,RODI,RODIGB21XXX,N. RODITI AND CO. LIMITED,22
GB,United Kingdom,ROEP,ROEPGB21XXX,ROTHSCHILD AND CO EUROPE PARTNERSHIP,22
GB,United Kingdom,ROIP,ROIPGB21XXX,RONIT CAPITAL LLP,22
GB,United Kingdom,ROLL,ROLLGB2LXXX,ROLLS-ROYCE PLC,22
GB,United Kingdom,ROMO,ROMOGB21XXX,AXION RECYCLING LTD,22
GB,United Kingdom,RONG,RONGGB22XXX,RONGHAN INTERNATIONAL LIMITED,22
GB,United Kingdom,ROSG,ROSGGB21XXX,ROYAL BANK OF SCOTLAND GROUP PLC,22
GB,United Kingdom,ROSI,ROSIGB21XXX,ROBERTSON STEPHENS INTERNATIONAL LTD.,22
GB,United Kingdom,ROSU,ROSUGB21XXX,ROTHERFIELD SECURITIES LIMITED,22
GB,United Kingdom,ROTH,ROTHGB2LXXX,N.M. ROTHSCHILD AND SONS LIMITED,22
GB,United Kingdom,ROWD,ROWDGB21XXX,ROWAN DARTINGTON AND CO. LTD.,22
GB,United Kingdom,ROYC,ROYCGB22XXX,RBC EUROPE LIMITED,22
GB,United Kingdom,RPGI,RPGIGB21XXX,T. ROWE PRICE INTERNATIONAL LTD,22
GB,United Kingdom,RPML,RPMLGB21XXX,ROTHSCHILD AND CO WEALTH MANAGEMENT UK LIMITED,22
GB,United Kingdom,RRCC,RRCCGB22XXX,ONE.IO UK LIMITED,22
GB,United Kingdom,RSAI,RSAIGB21XXX,ROYAL AND SUN ALLIANCE INSURANCE PLC,22
GB,United Kingdom,RSAT,RSATGB21XXX,APEX CORPORATE TRUSTEES (UK) LIMITED,22
GB,United Kingdom,RSAU,RSAUGB21XXX,BMO FUND MANAGEMENT LIMITED,22
GB,United Kingdom,RSAY,RSAYGB2LXXX,ROTHESAY LIFE PLC,22
GB,United Kingdom,RSPM,RSPMGB21XXX,ROYAL BANK MANAGEMENT,22
GB,United Kingdom,RSUT,RSUTGB21XXX,RBS COLLECTIVE INVESTMENT FUNDS LIMITED,22
GB,United Kingdom,RTBS,RTBSGB22XXX,"RBC INVESTOR SERVICES TRUST, UK BRANCH",22
GB,United Kingdom,RTEP,RTEPGB21XXX,RONIN TRADING EUROPE LLP,22
GB,United Kingdom,RTFP,RTFPGB2LXXX,RIO TINTO FINANCE PLC,22
GB,United Kingdom,RTGL,RTGLGB21XXX,RESOURCE TRADING GROUP LLC,22
GB,United Kingdom,RTGO,RTGOGB22XXX,RTGS GLOBAL LIMITED,22
GB,United Kingdom,RTPI,RTPIGB21XXX,RIO TINTO PENSION INVESTMENTS LIMITED,22
GB,United Kingdom,RTRU,RTRUGB21XXX,R F TRUSTEE CO LIMITED,22
GB,United Kingdom,RUAA,RUAAGB21XXX,RUBICON FUND MANAGEMENT LLP,22
GB,United Kingdom,RUGG,RUGGGB21XXX,RUEGG AND CO LTD,22
GB,United Kingdom,RUIM,RUIMGB21XXX,RUFFER MANAGEMENT LIMITED,22
GB,United Kingdom,RUIO,RUIOGB21XXX,RUBY ISO NOMINEES LIMITED,22
GB,United Kingdom,RULL,RULLGB21XXX,RUFFER LLP,22
GB,United Kingdom,RUTM,RUTMGB21XXX,RATHBONE UNIT TRUST MANAGEMENT LIMITED,22
GB,United Kingdom,RUWO,RUWOGB21XXX,RUSSELL WOOD LIMITED,22
GB,United Kingdom,RVBC,RVBCGB22XXX,RVB CURRENCY UK LIMITED,22
GB,United Kingdom,RWML,RWMLGB21XXX,RMG WEALTH MANAGEMENT LLP,22
GB,United Kingdom,RWPA,RWPAGB22XXX,RWC PARTNERS LIMITED,22
GB,United Kingdom,RYPA,RYPAGB22XXX,RYFT PAY LIMITED,22
GB,United Kingdom,SAAE,SAAEGB21XXX,SARASIN ASSET MANAGEMENT LTD,22
GB,United Kingdom,SABM,SABMGB2LXXX,AB INBEV HOLDINGS LIMITED,22
GB,United Kingdom,SACF,SACFGB21XXX,SABRE CORPORATE FINANCE LIMITED,22
GB,United Kingdom,SACO,SACOGB21XXX,SANDOWN CAPITAL CORPORATION,22
GB,United Kingdom,SADG,SADGGB22XXX,SALT EDGE LIMITED,22
GB,United Kingdom,SADR,SADRGB21XXX,BANK SADERAT PLC,22
GB,United Kingdom,SAER,SAERGB21XXX,SAMSUNG SECURITIES (EUROPE) LIMITED,22
GB,United Kingdom,SAEY,SAEYGB22XXX,SAFENETPAY SERVICES COMPANY LTD,22
GB,United Kingdom,SAFA,SAFAGB21XXX,SABRE FUND MANAGEMENT LTD,22
GB,United Kingdom,SAFG,SAFGGB21XXX,SARACEN FUND MANAGERS LTD,22
GB,United Kingdom,SAFN,SAFNGB21XXX,SAVILLS CAPITAL ADVISORS LIMITED,22
GB,United Kingdom,SAGN,SAGNGB2LXXX,SITUS ASSET MANAGEMENT LIMITED,22
GB,United Kingdom,SAHL,SAHLGB21XXX,GS SAPPHIRE HOLDINGS LIMITED,22
GB,United Kingdom,SAIF,SAIFGB21XXX,SARASIN INVESTMENT FUNDS LTD,22
GB,United Kingdom,SAPE,SAPEGB21XXX,JPMORGAN FUNDS LIMITED,22
GB,United Kingdom,SAPL,SAPLGB31XXX,SANCTUM FI LLP,22
GB,United Kingdom,SAPY,SAPYGB2LXXX,BANKING CIRCLE S.A.,22
GB,United Kingdom,SAUH,SAUHGB21XXX,SAUNDERSON HOUSE LIMITED,22
GB,United Kingdom,SAUK,SAUKGB21XXX,SAMSUNG C AND T ECUK LTD,22
GB,United Kingdom,SAUT,SAUTGB21XXX,SAND AIRE LIMITED,22
GB,United Kingdom,SAUY,SAUYGB22XXX,SAGE TREASURY COMPANY LIMITED,22
GB,United Kingdom,SAVA,SAVAGB21XXX,LA SALLE INVESTMENT MANAGEMENT,22
GB,United Kingdom,SAVN,SAVNGB21XXX,SARASIN AND PARTNERS LLP,22
GB,United Kingdom,SAVP,SAVPGB21XXX,STORMHARBOUR ALTERNATIVE INVESTMENTS LLP,22
GB,United Kingdom,SAVS,SAVSGB21XXX,SANLAM LIFE AND PENSIONS UK LIMITED,22
GB,United Kingdom,SAVT,SAVTGB21XXX,SAVILLS INVESTMENT MANAGEMENT LTD,22
GB,United Kingdom,SAXO,SAXOGB21XXX,SAXO CAPITAL MARKETS UK LTD,22
GB,United Kingdom,SBBB,SBBBGB22XXX,SMEB LIMITED,22
GB,United Kingdom,SBBC,SBBCGB21XXX,SBJ BENEFIT CONSULTANTS LTD,22
